scenario,taskCount,run,totalCpuTime,totalWaitTime,avgStartTime,avgExecutionTime,avgFinishTime,throughput,makespan,imbalanceDegree,resourceUtilization,totalEnergy
Baseline_RoundRobin,8000,4,27798383.5280000050,0.0000000000,0.3000000000,3474.7979410000,3475.0979410000,1.6540545011,4836.6000000000,0.2186271535,106.4352810131,17411760.0000000070
Baseline_RoundRobin,8000,5,27798376.3119999880,0.0000000000,0.3000000000,3474.7970390000,3475.0970390000,1.6540579210,4836.5900000000,0.2186277347,106.4354734469,17411724.0000000000
Baseline_RoundRobin,8000,6,27798386.5560001130,0.0000000000,0.3000000000,3474.7983195000,3475.0983195000,1.6540545011,4836.6000000000,0.2186289693,106.4352926068,17411760.0000000070
Baseline_RoundRobin,8000,7,27798376.0600000470,0.0000000000,0.3000000000,3474.7970075000,3475.0970075000,1.6540545011,4836.6000000000,0.2186278766,106.4352524194,17411760.0000000070
Baseline_RoundRobin,8000,8,27798385.7010000240,0.0000000000,0.3000000000,3474.7982126250,3475.0982126250,1.6540545011,4836.6000000000,0.2186303125,106.4352893332,17411760.0000000070
Baseline_RoundRobin,8000,9,27798380.9519999660,0.0000000000,0.3000000000,3474.7976190000,3475.0976190000,1.6540545011,4836.6000000000,0.2186276322,106.4352711501,17411760.0000000070
Baseline_RoundRobin,8000,10,27798376.3069999480,0.0000000000,0.3000000000,3474.7970383750,3475.0970383750,1.6540545011,4836.6000000000,0.2186308118,106.4352533652,17411760.0000000070
MOWS,9000,1,35308560.0060000400,0.0000000000,0.3000000000,3923.1733340000,3923.4733340000,1.5205088772,5919.0710000000,0.6723934783,110.4670348325,21308655.5999999980
MOWS,9000,2,35316975.8919999600,0.0000000000,0.3000000000,3924.1084324444,3924.4084324444,1.5435706253,5830.6370000000,0.6937817048,112.1692316078,20990293.2000000030
MOWS,9000,3,35322021.7990001100,0.0000000000,0.3000000000,3924.6690887778,3924.9690887778,1.4813205479,6075.6600000000,0.7192955167,107.6609808311,21872375.9999999960
MOWS,9000,4,35334462.3480000900,0.0000000000,0.3000000000,3926.0513720000,3926.3513720000,1.4555122675,6183.3900000000,0.8238466646,105.8225173139,22260203.9999999960
MOWS,9000,5,35444540.6559999200,0.0000000000,0.3000000000,3938.2822951111,3938.5822951111,1.5050544746,5979.8500000000,0.7249754147,109.7653590840,21527460.0000000150
MOWS,9000,6,35349004.5749999800,0.0000000000,0.3000000000,3927.6671750000,3927.9671750000,1.5305568013,5880.2130000000,0.6941683688,111.3244019959,21168766.8000000000
MOWS,9000,7,35434839.9700000100,0.0000000000,0.3000000000,3937.2044411111,3937.5044411111,1.5129038087,5948.8250000000,0.6942110914,110.3076221246,21415770.0000000040
MOWS,9000,8,35398374.7669999400,0.0000000000,0.3000000000,3933.1527518889,3933.4527518889,1.4725485053,6111.8530000000,0.7461373323,107.2547815938,22002670.7999999930
MOWS,9000,9,35347366.2480000560,0.0000000000,0.3000000000,3927.4851386667,3927.7851386667,1.4915570414,6033.9630000000,0.8080329310,108.4827428416,21722266.8000000040
MOWS,9000,10,35298663.8769998800,0.0000000000,0.3000000000,3922.0737641111,3922.3737641111,1.5477775720,5814.7890000000,0.6312112028,112.4166260694,20933240.4000000020
Baseline_RoundRobin,9000,1,35137112.1700000540,0.0000000000,0.3000000000,3904.1235744445,3904.4235744445,1.6735178629,5377.8930000000,0.2109820553,120.9929729743,19360414.8000000040
Baseline_RoundRobin,9000,2,35137112.1700000540,0.0000000000,0.3000000000,3904.1235744445,3904.4235744445,1.6735178629,5377.8930000000,0.2109820553,120.9929729743,19360414.8000000040
Baseline_RoundRobin,9000,3,35137112.1700000540,0.0000000000,0.3000000000,3904.1235744445,3904.4235744445,1.6735178629,5377.8930000000,0.2109820553,120.9929729743,19360414.8000000040
Baseline_RoundRobin,9000,4,35137112.1700000540,0.0000000000,0.3000000000,3904.1235744445,3904.4235744445,1.6735178629,5377.8930000000,0.2109820553,120.9929729743,19360414.8000000040
Baseline_RoundRobin,9000,5,35137112.1700000540,0.0000000000,0.3000000000,3904.1235744445,3904.4235744445,1.6735178629,5377.8930000000,0.2109820553,120.9929729743,19360414.8000000040
Baseline_RoundRobin,9000,6,35137112.1700000540,0.0000000000,0.3000000000,3904.1235744445,3904.4235744445,1.6735178629,5377.8930000000,0.2109820553,120.9929729743,19360414.8000000040
Baseline_RoundRobin,9000,7,35137112.1700000540,0.0000000000,0.3000000000,3904.1235744445,3904.4235744445,1.6735178629,5377.8930000000,0.2109820553,120.9929729743,19360414.8000000040
Baseline_RoundRobin,9000,8,35137112.1700000540,0.0000000000,0.3000000000,3904.1235744445,3904.4235744445,1.6735178629,5377.8930000000,0.2109820553,120.9929729743,19360414.8000000040
Baseline_RoundRobin,9000,9,35137112.1700000540,0.0000000000,0.3000000000,3904.1235744445,3904.4235744445,1.6735178629,5377.8930000000,0.2109820553,120.9929729743,19360414.8000000040
Baseline_RoundRobin,9000,10,35137112.1700000540,0.0000000000,0.3000000000,3904.1235744445,3904.4235744445,1.6735178629,5377.8930000000,0.2109820553,120.9929729743,19360414.8000000040
MOWS,10000,1,43501921.1870000500,0.0000000000,0.3000000000,4350.1921187000,4350.4921187000,1.5272983970,6547.5090000000,0.7381336482,123.0378046204,23571032.3999999950
MOWS,10000,2,43465706.5749999060,0.0000000000,0.3000000000,4346.5706575000,4346.8706575000,1.5460519399,6468.0880000000,0.6544863327,124.4448888342,23285116.8000000000
MOWS,10000,3,43522171.5980000940,0.0000000000,0.3000000000,4352.2171598000,4352.5171598000,1.5203113598,6577.6000000000,0.6009302855,122.5319479299,23679360.0000000070
MOWS,10000,4,43442801.7849998850,0.0000000000,0.3000000000,4344.2801785000,4344.5801785000,1.5198235910,6579.7110000000,0.7097887898,122.2692500251,23686959.6000000000
MOWS,10000,5,43480717.8389999800,0.0000000000,0.3000000000,4348.0717839000,4348.3717839000,1.5312749119,6530.5060000000,0.6810944316,123.2980229250,23509821.6000000000
MOWS,10000,6,43507245.4880000350,0.0000000000,0.3000000000,4350.7245488000,4351.0245488000,1.5014566382,6660.1990000000,0.7462637237,120.9708195295,23976716.4000000020
MOWS,10000,7,43545724.4149999000,0.0000000000,0.3000000000,4354.5724415000,4354.8724415000,1.5410818518,6488.9480000000,0.7338433733,124.2731955906,23360212.8000000040
MOWS,10000,8,43478290.6589997700,0.0000000000,0.3000000000,4347.8290659000,4348.1290659000,1.5342654405,6517.7770000000,0.6787257252,123.5319236485,23463997.2000000030
MOWS,10000,9,43502337.3539998460,0.0000000000,0.3000000000,4350.2337354000,4350.5337354000,1.5077934830,6632.2080000000,0.7193832256,121.4676680660,23875948.8000000000
MOWS,10000,10,43428799.1980000700,0.0000000000,0.3000000000,4342.8799198000,4343.1799198000,1.5752556325,6348.1760000000,0.5580089583,126.6878899049,22853433.6000000000
Baseline_RoundRobin,10000,1,43287252.6529999900,0.0000000000,0.3000000000,4328.7252653000,4329.0252653000,1.6670753780,5998.5290000000,0.2160800638,133.6353945893,21594704.4000000020
Baseline_RoundRobin,10000,2,43287257.8529998800,0.0000000000,0.3000000000,4328.7257853000,4329.0257853000,1.6670720430,5998.5410000000,0.2160810832,133.6351433068,21594747.6000000050
Baseline_RoundRobin,10000,3,43287245.6559999200,0.0000000000,0.3000000000,4328.7245656000,4329.0245656000,1.6670770455,5998.5230000000,0.2160784408,133.6355066566,21594682.8000000000
Baseline_RoundRobin,10000,4,43287263.9080001640,0.0000000000,0.3000000000,4328.7263908000,4329.0263908000,1.6670712093,5998.5440000000,0.2160776049,133.6350951658,21594758.4000000020
Baseline_RoundRobin,10000,5,43287242.3040000950,0.0000000000,0.3000000000,4328.7242304000,4329.0242304000,1.6670720430,5998.5410000000,0.2160790289,133.6350953044,21594747.6000000050
Baseline_RoundRobin,10000,6,43287255.2469999700,0.0000000000,0.3000000000,4328.7255247000,4329.0255247000,1.6670712093,5998.5440000000,0.2160786774,133.6350684278,21594758.4000000020
Baseline_RoundRobin,10000,7,43287256.6379997660,0.0000000000,0.3000000000,4328.7256638000,4329.0256638000,1.6670717651,5998.5420000000,0.2160799229,133.6351172779,21594751.2000000030
Baseline_RoundRobin,10000,8,43287261.0459999900,0.0000000000,0.3000000000,4328.7261046000,4329.0261046000,1.6670764896,5998.5250000000,0.2160788779,133.6355096122,21594690.0000000000
Baseline_RoundRobin,10000,9,43287254.3339997160,0.0000000000,0.3000000000,4328.7254334000,4329.0254334000,1.6670720430,5998.5410000000,0.2160811594,133.6351324430,21594747.6000000050
Baseline_RoundRobin,10000,10,43287252.6529999900,0.0000000000,0.3000000000,4328.7252653000,4329.0252653000,1.6670753780,5998.5290000000,0.2160800638,133.6353945893,21594704.4000000020
